epoch,train_loss,mixup_loss,valid_loss
88,0.7046007131814956,0.00011009060144424438,0.7020359238943993
89,0.6993513191938401,0.00011944866180419922,0.7136967621552639
90,0.7055570065498352,0.00019881019592285157,0.7321803235472777
91,0.7062718020439148,0.00011681835651397705,0.7192259705983676
92,0.7077096431255341,0.00012504160404205322,0.6902964193469439
93,0.7206302769184113,4.1698947548866274e-05,0.7389786176574535
94,0.7272344003677368,0.0001657761573791504,0.7394744413785446
95,0.717631785273552,0.00017823141813278197,0.7205331442065728
96,0.7188345563411712,0.00016937426328659058,0.7146298713408984
97,0.7070402208805084,0.00018515617847442628,0.6891048206732824
98,0.6949185120105743,0.00017280008792877198,0.6893371783005886
99,0.6910575456142426,0.00014426589012145997,0.6849590531335428
100,0.6825873835802079,0.00013034247159957887,0.6689639347486007
