epoch,train_loss,train_acc@1,train_acc@5,valid_acc@1
56,0.9467178269838675,66.17838541666666,96.7948717948718,66.82692307692307
57,0.9561307646143131,65.84535256410257,96.74729567307693,67.29767628205127
58,0.9498979680431194,65.88291266025641,96.78986378205127,67.09735576923077
59,0.9470055351654688,66.2109375,96.90254407051282,67.03725961538461
60,0.9519507594597645,65.96304086538461,96.91256009615384,66.50641025641025
61,0.9441479268746499,65.97806490384616,96.92257612179486,67.47796474358975
62,0.9449518985855274,66.23096955128204,96.88752003205127,65.96554487179486
63,0.9457495781855706,66.29607371794873,97.02774439102564,66.30608974358975
64,0.953674913981022,65.89292868589743,96.84495192307693,66.66666666666666
65,0.9496451809238164,65.93299278846155,96.79236778846155,66.42628205128204
66,0.946655422831193,65.95552884615384,97.0302483974359,66.8770032051282
67,0.9487436643013587,65.91796875,96.875,66.86698717948718
68,0.9427879385841198,66.3661858974359,96.9150641025641,67.11738782051282
69,0.946148757942212,66.1934094551282,96.83994391025641,66.97716346153845
70,0.9466831814020108,66.25600961538461,96.9501201923077,66.18589743589743
71,0.9452620375996981,66.23096955128204,96.88251201923077,66.46634615384616
72,0.9441608442709997,66.35116185897436,96.9150641025641,66.86698717948718
73,0.9432427096061218,66.41125801282051,96.77984775641025,68.12900641025641
74,0.9418581462441347,66.31860977564102,96.98016826923077,67.05729166666666
75,0.9421735875881635,66.27353766025641,96.9951923076923,67.04727564102564
76,0.9368801258313351,66.6591546474359,96.97766426282051,66.11578525641025
77,0.9446078458657632,66.41877003205127,96.82491987179486,67.47796474358975
78,0.9432396264030383,66.30108173076923,96.86247996794873,67.2275641025641
79,0.9539369377188194,65.9580328525641,96.70723157051282,66.66666666666666
80,0.9359562368347094,66.5790264423077,96.96514423076923,66.78685897435898
81,0.9434454146868143,65.96554487179486,96.97516025641025,66.7167467948718
82,0.9322170448990968,66.82692307692307,96.9951923076923,66.88701923076923
83,0.9405253076782594,66.41626602564102,96.9325921474359,66.88701923076923
84,0.9415061131883891,66.5614983974359,96.85496794871796,67.01722756410257
85,0.9443665213691883,66.11077724358975,96.84745592948718,66.24599358974359
86,0.9373659841143168,66.67167467948718,97.03275240384616,67.08733974358975
87,0.9333091949423155,66.74929887820514,96.92758413461539,67.02724358974359
88,0.9447445636376356,66.06570512820514,96.9150641025641,67.01722756410257
89,0.9367504689173821,66.42127403846155,97.0477764423077,66.96714743589743
90,0.9416251675440714,66.21344150641025,96.98768028846155,67.35777243589743
91,0.9404282590899712,66.12580128205127,97.01522435897436,67.00721153846155
92,0.9377652188906302,66.49138621794873,96.91005608974359,66.19591346153845
93,0.9352923408150673,66.44381009615384,96.90004006410257,67.1474358974359
94,0.9419356857736906,66.53395432692307,96.89503205128204,67.23758012820514
95,0.9441694880907352,66.08824118589743,96.88501602564102,67.4979967948718
96,0.9357039462297391,66.63161057692307,97.02273637820514,67.25761217948718
97,0.9335547116322395,66.57151442307693,96.92508012820514,67.27764423076923
98,0.9309661050255482,66.70673076923077,96.83743990384616,66.94711538461539
99,0.9324381150878392,66.8719951923077,96.96264022435898,67.12740384615384
100,0.9295384526634828,66.92207532051282,96.91756810897436,67.23758012820514
